source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO1998,779907,Rehabilitation of Degraded Areas,SEO,189999,Other environmental management not elsewhere classified,objective,False,explicit_official_transitive,0.206,SEO1998->969999 (2008)->189999 (2020)
SEO1998,779999,Other,SEO,180306,Measurement and assessment of freshwater quality (incl. physical and chemical conditions of water),objective,False,explicit_official_transitive,0.08,SEO1998->961101 (2008)->180306 (2020)
SEO1998,779999,Other,SEO,180699,Terrestrial systems and management not elsewhere classified,objective,True,explicit_official_transitive,0.286,SEO1998->961499 (2008)->180699 (2020)
SEO1998,779999,Other,SEO,189999,Other environmental management not elsewhere classified,objective,False,explicit_official_transitive,0.244,SEO1998->969999 (2008)->189999 (2020)
SEO1998,779999,Other,SEO,190499,Natural hazards not elsewhere classified,objective,False,explicit_official_transitive,0.222,SEO1998->961099 (2008)->190499 (2020)
SEO1998,779999,Other,SEO,189999,Other environmental management not elsewhere classified,objective,False,explicit_official_transitive,0.141,SEO1998->961199 (2008)->189999 (2020)
SEO1998,779999,Other,SEO,190401,"Climatological hazards (e.g. extreme temperatures, drought and wildfires)",objective,False,explicit_official_transitive,0.118,SEO1998->961005 (2008)->190401 (2020)
SEO1998,779999,Other,SEO,180306,Measurement and assessment of freshwater quality (incl. physical and chemical conditions of water),objective,False,explicit_official_transitive,0.047,SEO1998->961103 (2008)->180306 (2020)
SEO1998,78,NON-ORIENTED RESEARCH,SEO,28,EXPANDING KNOWLEDGE,division,True,derived_empirical,1.0,"rolled up from 9 SEO1998 leaf-level mapping(s), 9 agreeing"
SEO1998,7801,NON-ORIENTED RESEARCH,SEO,2801,Expanding knowledge,group,True,derived_empirical,1.0,"rolled up from 9 SEO1998 leaf-level mapping(s), 9 agreeing"
SEO1998,780101,Mathematical Sciences,SEO,280118,Expanding knowledge in the mathematical sciences,objective,True,explicit_official_transitive,0.9,SEO1998->970101 (2008)->280118 (2020)
SEO1998,780102,Physical Sciences,SEO,280120,Expanding knowledge in the physical sciences,objective,True,explicit_official_transitive,0.9,SEO1998->970102 (2008)->280120 (2020)
SEO1998,780103,Chemical Sciences,SEO,280105,Expanding knowledge in the chemical sciences,objective,True,explicit_official_transitive,0.9,SEO1998->970103 (2008)->280105 (2020)
SEO1998,780104,Earth Sciences,SEO,280107,Expanding knowledge in the earth sciences,objective,True,explicit_official_transitive,0.9,SEO1998->970104 (2008)->280107 (2020)
SEO1998,780105,Biological Sciences,SEO,280102,Expanding knowledge in the biological sciences,objective,True,explicit_official_transitive,0.585,SEO1998->970106 (2008)->280102 (2020)
SEO1998,780105,Biological Sciences,SEO,280111,Expanding knowledge in the environmental sciences,objective,False,explicit_official_transitive,0.441,SEO1998->970105 (2008)->280111 (2020)
SEO1998,780106,Political Science and Public Policy,SEO,280123,Expanding knowledge in human society,objective,True,explicit_official_transitive,0.23,SEO1998->970116 (2008)->280123 (2020)
SEO1998,780107,Studies in Human Society,SEO,280123,Expanding knowledge in human society,objective,True,explicit_official_transitive,0.579,SEO1998->970116 (2008)->280123 (2020)
SEO1998,780108,Behavioural and Cognitive Sciences,SEO,280121,Expanding knowledge in psychology,objective,True,explicit_official_transitive,0.6,SEO1998->970117 (2008)->280121 (2020)
SEO1998,780108,Behavioural and Cognitive Sciences,SEO,280116,"Expanding knowledge in language, communication and culture",objective,False,explicit_official_transitive,0.261,SEO1998->970120 (2008)->280116 (2020)
SEO1998,780199,Other,SEO,280117,Expanding knowledge in law and legal studies,objective,False,explicit_official_transitive,0.122,SEO1998->970118 (2008)->280117 (2020)
SEO1998,780199,Other,SEO,280109,Expanding knowledge in education,objective,False,explicit_official_transitive,0.108,SEO1998->970113 (2008)->280109 (2020)
SEO1998,780199,Other,SEO,280106,"Expanding knowledge in commerce, management, tourism and services",objective,False,explicit_official_transitive,0.086,SEO1998->970115 (2008)->280106 (2020)
SEO1998,780199,Other,SEO,280119,Expanding knowledge in philosophy and religious studies,objective,False,explicit_official_transitive,0.1,SEO1998->970122 (2008)->280119 (2020)
