source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
Leiden,1039,,OAX,11039,Evaluation of Teaching Practices,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,104,,OAX,10104,Nanofluid Flow and Heat Transfer,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1040,,OAX,11040,Personality Traits and Psychology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1041,,OAX,11041,Ubiquitin and proteasome pathways,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1042,,OAX,11042,Corruption and Economic Development,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1043,,OAX,11043,Merger and Competition Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1044,,OAX,11044,Particle Detector Development and Performance,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1045,,OAX,11045,"Privacy, Security, and Data Protection",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1047,,OAX,11047,Gender Diversity and Inequality,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1048,,OAX,11048,Bacteriophages and microbial interactions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1049,,OAX,11049,Advanced Harmonic Analysis Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,105,,OAX,10105,Osteoarthritis Treatment and Mechanisms,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1050,,OAX,11050,Photorefractive and Nonlinear Optics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1051,,OAX,11051,Sirtuins and Resveratrol in Medicine,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1053,,OAX,11053,Process Optimization and Integration,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1054,,OAX,11054,Adrenal and Paraganglionic Tumors,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1055,,OAX,11055,Cardiac and Coronary Surgery Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1056,,OAX,11056,Physiological and biochemical adaptations,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1057,,OAX,11057,Cardiac Ischemia and Reperfusion,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1058,,OAX,11058,Ethics in Business and Education,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1059,,OAX,11059,Market Dynamics and Volatility,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,106,,OAX,10106,Autism Spectrum Disorder Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1061,,OAX,11061,Ocean Waves and Remote Sensing,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1062,,OAX,11062,Gear and Bearing Dynamics Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1063,,OAX,11063,Rough Sets and Fuzzy Logic,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1064,,OAX,11064,Antiplatelet Therapy and Cardiovascular Diseases,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1065,,OAX,11065,Insect Pest Control Strategies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1066,,OAX,11066,Organic Food and Agriculture,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1068,,OAX,11068,Tendon Structure and Treatment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1069,,OAX,11069,Testicular diseases and treatments,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,107,,OAX,10107,Ferroelectric and Piezoelectric Materials,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1070,,OAX,11070,Soviet and Russian History,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1071,,OAX,11071,Treatment of Major Depression,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1072,,OAX,11072,Peroxisome Proliferator-Activated Receptors,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1073,,OAX,11073,Metal Extraction and Bioleaching,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1074,,OAX,11074,Helminth infection and control,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1075,,OAX,11075,Insect Resistance and Genetics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1076,,OAX,11076,Policing Practices and Perceptions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1077,,OAX,11077,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1078,,OAX,11078,Inflammasome and immune disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1079,,OAX,11079,Creativity in Education and Neuroscience,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
