source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
Leiden,5,Mathematics and computer science,FOR,30,"AGRICULTURAL, VETERINARY AND FOOD SCIENCES",division,False,derived_empirical,0.006,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,42,HEALTH SCIENCES,division,False,derived_empirical,0.008,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,37,EARTH SCIENCES,division,False,derived_empirical,0.008,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,52,PSYCHOLOGY,division,False,derived_empirical,0.01,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,41,ENVIRONMENTAL SCIENCES,division,False,derived_empirical,0.013,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,35,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",division,False,derived_empirical,0.015,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,38,ECONOMICS,division,False,derived_empirical,0.004,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,51,PHYSICAL SCIENCES,division,False,derived_empirical,0.017,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,44,HUMAN SOCIETY,division,False,derived_empirical,0.021,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,32,BIOMEDICAL AND CLINICAL SCIENCES,division,False,derived_empirical,0.023,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,49,MATHEMATICAL SCIENCES,division,False,derived_empirical,0.156,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,40,ENGINEERING,division,False,derived_empirical,0.314,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,46,INFORMATION AND COMPUTING SCIENCES,division,True,derived_empirical,0.388,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,31,BIOLOGICAL SCIENCES,division,False,derived_empirical,0.017,majority vote over 526 primary micro-clusters joined via OpenAlex topic
Leiden,5,Mathematics and computer science,FOR,34,CHEMICAL SCIENCES,division,False,derived_empirical,0.002,majority vote over 526 primary micro-clusters joined via OpenAlex topic
