code,level,label,parent_code
11067,topic,Colorectal Cancer Treatments and Studies,2730
11068,topic,Tendon Structure and Treatment,2732
11069,topic,Testicular diseases and treatments,2746
11070,topic,Soviet and Russian History,3320
11071,topic,Treatment of Major Depression,2736
11072,topic,Peroxisome Proliferator-Activated Receptors,1312
11073,topic,Metal Extraction and Bioleaching,2204
11074,topic,Helminth infection and control,3404
11075,topic,Insect Resistance and Genetics,1312
11076,topic,Policing Practices and Perceptions,3320
11077,topic,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,1311
11078,topic,Inflammasome and immune disorders,1312
11079,topic,Creativity in Education and Neuroscience,3205
11080,topic,Surgical site infection prevention,2746
11081,topic,Advanced Control Systems Design,2207
11082,topic,Spacecraft Dynamics and Control,2202
11083,topic,Cardiac Health and Mental Health,2705
11084,topic,Workplace Health and Well-being,3600
11085,topic,Fungal Biology and Applications,2736
11086,topic,Parasitic Infections and Diagnostics,2405
11087,topic,Solidification and crystal growth phenomena,2505
11088,topic,Marine Bivalve and Aquaculture Studies,2306
11089,topic,Radioactive contamination and transfer,2306
11090,topic,Dark Matter and Cosmic Phenomena,3106
11091,topic,Extraction and Separation Processes,2210
11092,topic,Spondyloarthritis Studies and Treatments,2745
11093,topic,Personality Disorders and Psychopathology,3203
11094,topic,Face Recognition and Perception,2805
11095,topic,Emergency and Acute Care Studies,2711
11096,topic,Aeroelasticity and Vibration Control,2202
11097,topic,Cerebral Palsy and Movement Disorders,2738
11098,topic,Seed Germination and Physiology,1110
11099,topic,Autonomous Vehicle Technology and Safety,2203
11100,topic,Intermetallics and Advanced Alloy Properties,2210
11101,topic,Online Learning Methods and Innovations,3304
11102,topic,HVDC Systems and Fault Protection,2208
11103,topic,Antimicrobial Peptides and Activities,2404
11104,topic,"Memory, Trauma, and Commemoration",3207
11105,topic,Advanced Image Processing Techniques,1707
11106,topic,Data Management and Algorithms,1711
11107,topic,Selenium in Biological Systems,2916
11108,topic,Municipal Solid Waste Management,2311
11109,topic,Thermoregulation and physiological responses,2737
11110,topic,Stability and Controllability of Differential Equations,2207
11111,topic,Spectroscopy and Laser Applications,1607
11112,topic,Viral Infections and Immunology Research,2705
11113,topic,Music History and Culture,1210
11114,topic,Service and Product Innovation,1406
11115,topic,Topology Optimization in Engineering,2205
11116,topic,"Trauma, Hemostasis, Coagulopathy, Resuscitation",2706
11117,topic,Drug-Induced Adverse Reactions,2736
11118,topic,Evolutionary Psychology and Human Behavior,3205
11119,topic,Urban Stormwater Management Solutions,2305
11120,topic,Nonprofit Sector and Volunteering,3312
11121,topic,Public Relations and Crisis Communication,3315
11122,topic,Online Learning and Analytics,1706
11123,topic,Obsessive-Compulsive Spectrum Disorders,3203
11124,topic,Protein purification and stability,1312
11125,topic,Petri Nets in System Modeling,1703
11126,topic,Metallurgical Processes and Thermodynamics,2210
11127,topic,Solid State Laser Technologies,2208
11128,topic,Transition Metal Oxide Nanomaterials,2507
11129,topic,Photochemistry and Electron Transfer Studies,1606
11130,topic,Coding theory and cryptography,1702
11131,topic,Proteoglycans and glycosaminoglycans research,1307
11132,topic,Psychoanalysis and Psychopathology Research,3203
11133,topic,UAV Applications and Optimization,2202
11134,topic,Breast Lesions and Carcinomas,2734
11135,topic,Virology and Viral Diseases,2713
11136,topic,Enzyme-mediated dye degradation,1110
11137,topic,Historical Philosophy and Science,1207
11138,topic,Tribology and Lubrication Engineering,2210
11139,topic,"Gout, Hyperuricemia, Uric Acid",2727
11140,topic,Natural Antidiabetic Agents Studies,2712
11141,topic,Childhood Cancer Survivors' Quality of Life,2735
11142,topic,Advanced Glycation End Products research,1308
11143,topic,High Entropy Alloys Studies,2210
11144,topic,melanin and skin pigmentation,1307
11145,topic,Epoxy Resin Curing Processes,2210
11146,topic,Hormonal and reproductive studies,2712
11147,topic,Misinformation and Its Impacts,3312
11148,topic,"Language, Metaphor, and Cognition",3205
11149,topic,Veterinary Oncology Research,2740
11150,topic,Endoplasmic Reticulum Stress and Disease,1307
11151,topic,Advanced Topology and Set Theory,2608
11152,topic,Stochastic processes and statistical mechanics,2610
11153,topic,Streptococcal Infections and Treatments,2739
11154,topic,Parasitic infections in humans and animals,2734
11155,topic,Toxoplasma gondii Research Studies,2405
11156,topic,Reproductive Health and Technologies,2743
11157,topic,Chronic Lymphocytic Leukemia Research,2716
11158,topic,Wireless Networks and Protocols,1705
11159,topic,Manufacturing Process and Optimization,2209
11160,topic,Acoustic Wave Resonator Technologies,2204
11161,topic,Consumer Market Behavior and Pricing,1406
11162,topic,Enzyme Structure and Function,2505
11163,topic,Organ Donation and Transplantation,2739
11164,topic,Remote Sensing and LiDAR Applications,2305
11165,topic,Image and Video Quality Assessment,1707
11166,topic,Analytic Number Theory Research,2602
11167,topic,Hair Growth and Disorders,2748
11168,topic,International Development and Aid,3303
11169,topic,Silicon Nanostructures and Photoluminescence,2505
11170,topic,Biomimetic flight and propulsion mechanisms,2202
11171,topic,Diabetes and associated disorders,1311
11172,topic,Dermatologic Treatments and Research,2708
11173,topic,Neurofibromatosis and Schwannoma Cases,2728
11174,topic,Pediatric Urology and Nephrology Studies,2735
11175,topic,Gyrotron and Vacuum Electronics Research,3107
11176,topic,Radiation Therapy and Dosimetry,2740
11177,topic,Spectroscopy and Quantum Chemical Studies,3107
11178,topic,Receptor Mechanisms and Signaling,1312
11179,topic,Nematode management and characterization studies,1110
11180,topic,Pesticide and Herbicide Environmental Studies,2310
11181,topic,Advanced Data Storage Technologies,1705
11182,topic,Auction Theory and Applications,1803
11183,topic,Advanced X-ray Imaging Techniques,3108
11184,topic,Neonatal and fetal brain pathology,2735
11185,topic,Integrated Energy Systems Optimization,2208
11186,topic,Hydrology and Drought Analysis,2306
11187,topic,Nonlinear Dynamics and Pattern Formation,1705
11188,topic,Coagulation and Flocculation Studies,2312
11189,topic,Transplantation: Methods and Outcomes,2746
11190,topic,3D Printing in Biomedical Research,2204
11191,topic,Mathematical functions and polynomials,2604
11192,topic,Underwater Vehicles and Communication Systems,2212
11193,topic,Adenosine and Purinergic Signaling,1314
11194,topic,Ocular Diseases and Behçet’s Syndrome,2731
11195,topic,Simulation Techniques and Applications,1803
11196,topic,Non-Invasive Vital Sign Monitoring,2204
11197,topic,Digital Games and Media,3312
11198,topic,Japanese History and Culture,3316
11199,topic,Pain Management and Opioid Use,2703
11200,topic,Electrodeposition and Electroless Coatings,2208
11201,topic,Metallurgy and Material Forming,2211
11202,topic,Cavitation Phenomena in Pumps,2211
11203,topic,Jewish and Middle Eastern Studies,3312
11204,topic,Ion Channels and Receptors,2809
11205,topic,Numerical methods in inverse problems,2610
11206,topic,Model Reduction and Neural Networks,3109
11207,topic,Alcohol Consumption and Health Effects,2734
11208,topic,Lignin and Wood Chemistry,2204
11209,topic,Cardiovascular and exercise physiology,2707
11210,topic,Mathematical Analysis and Transform Methods,2604
11211,topic,3D Surveying and Cultural Heritage,1907
11212,topic,Cultural Heritage Materials Analysis,1204
11213,topic,Genomic variations and chromosomal abnormalities,1311
11214,topic,Human-Animal Interaction Studies,1311
11215,topic,Chronic Myeloid Leukemia Treatments,2720
11216,topic,Radiation Detection and Scintillator Technologies,3108
11217,topic,Cardiac Arrhythmias and Treatments,2705
11218,topic,Hip disorders and treatments,2746
11219,topic,Bone Metabolism and Diseases,1312
11220,topic,Water Systems and Optimization,2205
11221,topic,Bone health and treatments,2730
11222,topic,Magnetic Properties and Applications,2504
11223,topic,Maritime Ports and Logistics,2209
11224,topic,Electromagnetic wave absorption materials,2504
11225,topic,Geothermal Energy Systems and Applications,2105
11226,topic,Milk Quality and Mastitis in Dairy Cows,1102
11227,topic,Diabetic Foot Ulcer Assessment and Management,2712
11228,topic,Bat Biology and Ecology Studies,1105
11229,topic,Genetics and Plant Breeding,1110
11230,topic,Innovative Energy Harvesting Technologies,2210
11231,topic,Microbial Fuel Cells and Bioremediation,2305
11232,topic,Urinary Tract Infections Management,2713
11233,topic,Advanced Adaptive Filtering Techniques,2206
11234,topic,Precipitation Measurement and Analysis,1902
11235,topic,Statistical Methods in Clinical Trials,2613
11236,topic,Control Systems and Identification,2207
11237,topic,Plant Gene Expression Analysis,1312
11238,topic,Simulation-Based Education in Healthcare,2737
11239,topic,Social Capital and Networks,3312
11240,topic,Luminescence and Fluorescent Materials,2505
11241,topic,Advanced Malware Detection Techniques,1711
11242,topic,Nuclear Materials and Properties,2505
11243,topic,Respiratory viral infections research,2713
11244,topic,Climate Change and Health Impacts,2307
11245,topic,Advanced Numerical Analysis Techniques,2206
11246,topic,Sports injuries and prevention,2732
11247,topic,Plant nutrient uptake and metabolism,1110
11248,topic,Advanced Power Amplifier Design,2208
11249,topic,Wireless Power Transfer Systems,2208
11250,topic,Wave and Wind Energy Systems,2212
11251,topic,Meningioma and schwannoma management,2713
11252,topic,Evolutionary Game Theory and Cooperation,3312
11253,topic,Nail Diseases and Treatments,2713
11254,topic,Fluid Dynamics and Vibration Analysis,2206
11255,topic,Microfluidic and Bio-sensing Technologies,2204
11256,topic,Asian Studies and History,3312
11257,topic,Taxation and Compliance Studies,2002
11258,topic,Breast Implant and Reconstruction,2746
11259,topic,Agriculture Sustainability and Environmental Impact,2303
11260,topic,Tracheal and airway disorders,2740
11261,topic,Quantum chaos and dynamical systems,3109
11262,topic,Quantum Mechanics and Non-Hermitian Physics,3107
11263,topic,Electromagnetic Simulation and Numerical Methods,2208
11264,topic,Coffee research and impacts,2736
11265,topic,Aging and Gerontology Research,3206
11266,topic,Neuroinflammation and Neurodegeneration Mechanisms,2808
11267,topic,Abdominal Trauma and Injuries,2746
11268,topic,Light effects on plants,1110
11269,topic,Algorithms and Data Compression,1702
11270,topic,Complex Systems and Time Series Analysis,2002
11271,topic,Myasthenia Gravis and Thymoma,2728
11272,topic,Nanowire Synthesis and Applications,2204
11273,topic,Advanced Graph Neural Networks,1702
11274,topic,Botulinum Toxin and Related Neurological Disorders,2728
11275,topic,Composting and Vermicomposting Techniques,1111
11276,topic,Solar Radiation and Photovoltaics,1702
11277,topic,Thermal properties of materials,2505
11278,topic,Calcium Carbonate Crystallization and Inhibition,2502
11279,topic,Lanthanide and Transition Metal Complexes,2505
11280,topic,Hemophilia Treatment and Research,2720
11281,topic,Asymmetric Hydrogenation and Catalysis,1604
11282,topic,Fibromyalgia and Chronic Fatigue Syndrome Research,2738
11283,topic,Experimental Learning in Engineering,2214
11284,topic,Coal Properties and Utilization,2212
11285,topic,Hearing Impairment and Communication,3204
11286,topic,Polyoxometalates: Synthesis and Applications,2505
11287,topic,Cancer Genomics and Diagnostics,1306
11288,topic,Clostridium difficile and Clostridium perfringens research,2725
11289,topic,Single-cell and spatial transcriptomics,1312
11290,topic,Preterm Birth and Chorioamnionitis,2713
11291,topic,Intraocular Surgery and Lenses,2731
11292,topic,Pediatric Pain Management Techniques,2735
11293,topic,Orthopedic Infections and Treatments,2746
11294,topic,Infant Nutrition and Health,2916
11295,topic,Counseling Practices and Supervision,3207
11296,topic,COVID-19 and healthcare impacts,2730
11297,topic,Ferroptosis and cancer prognosis,2740
11298,topic,Synthesis and Properties of Aromatic Compounds,1605
11299,topic,Problem and Project Based Learning,3304
11300,topic,Global Educational Policies and Reforms,3320
11301,topic,Advanced Surface Polishing Techniques,2204
11302,topic,CO2 Sequestration and Geologic Interactions,2305
11303,topic,Bayesian Modeling and Causal Inference,1702
11304,topic,Advanced Neuroimaging Techniques and Applications,2741
11305,topic,"Amyloidosis: Diagnosis, Treatment, Outcomes",1312
11306,topic,Nonmelanoma Skin Cancer Studies,2713
11307,topic,Domain Adaptation and Few-Shot Learning,1702
11308,topic,Sphingolipid Metabolism and Signaling,1312
11309,topic,Music and Audio Processing,1711
11310,topic,Connective tissue disorders research,1311
11311,topic,Soil and Water Nutrient Dynamics,2304
11312,topic,Soil Moisture and Remote Sensing,2305
11313,topic,Immune cells in cancer,2403
11314,topic,Clinical Laboratory Practices and Quality Control,2737
11315,topic,Phase-change materials and chalcogenides,2505
11316,topic,Mycobacterium research and diagnosis,2713
11317,topic,Fire dynamics and safety research,2213
11318,topic,Phytoestrogen effects and research,2734
11319,topic,Curcumin's Biomedical Applications,1313
11320,topic,Atmospheric Ozone and Climate,1902
11321,topic,Error Correcting Code Techniques,1705
11322,topic,Facial Rejuvenation and Surgery Techniques,2708
11323,topic,Gamma-ray bursts and supernovae,3103
11324,topic,Spectroscopy Techniques in Biomedical and Chemical Research,1304
11325,topic,Inertial Sensor and Navigation,2202
11326,topic,Stock Market Forecasting Methods,1803
11327,topic,Acupuncture Treatment Research Studies,2707
11328,topic,Ocular Oncology and Treatments,2731
11329,topic,Limits and Structures in Graph Theory,2607
11330,topic,Systemic Sclerosis and Related Diseases,2734
11331,topic,Fecal contamination and water quality,2312
11332,topic,"Genomics, phytochemicals, and oxidative stress",1312
11333,topic,Climate change and permafrost,1902
11334,topic,Psychosomatic Disorders and Their Treatments,2738
11335,topic,Prion Diseases and Protein Misfolding,1312
11336,topic,Energy and Environment Impacts,2310
11337,topic,Tryptophan and brain disorders,2803
11338,topic,Advancements in Photolithography Techniques,2208
11339,topic,"Metabolism, Diabetes, and Cancer",1312
11340,topic,Marine Sponges and Natural Products,1305
11341,topic,Boron and Carbon Nanomaterials Research,2505
11342,topic,Carbon and Quantum Dots Applications,2505
11343,topic,Power Transformer Diagnostics and Insulation,2208
11344,topic,Traffic Prediction and Management Techniques,2215
11345,topic,Cognitive and developmental aspects of mathematical skills,2613
11346,topic,Mast cells and histamine,2403
11347,topic,Neural Networks Stability and Synchronization,1705
11348,topic,Celiac Disease Research and Management,2715
11349,topic,Music Technology and Sound Studies,1707
11350,topic,Sex work and related issues,3312
11351,topic,Catalysis and Hydrodesulfurization Studies,2210
11352,topic,Masonry and Concrete Structural Analysis,2205
11353,topic,Venomous Animal Envenomation and Studies,1311
11354,topic,Evolution and Paleontology Studies,1911
11355,topic,Inflammatory Biomarkers in Disease Prognosis,2730
11356,topic,Pleural and Pulmonary Diseases,2740
11357,topic,Risk and Safety Analysis,1804
11358,topic,Dysphagia Assessment and Management,3616
11359,topic,Effects of Radiation Exposure,2741
11360,topic,Flame retardant materials and properties,2507
11361,topic,Digital Radiography and Breast Imaging,2740
11362,topic,Membrane Separation and Gas Transport,2210
11363,topic,Dental Radiography and Imaging,3504
11364,topic,Cholangiocarcinoma and Gallbladder Cancer Studies,2746
11365,topic,Islamic Finance and Banking Studies,1402
11366,topic,Elasticity and Material Modeling,2204
11367,topic,Particle accelerators and beam dynamics,2202
11368,topic,Long-Term Effects of COVID-19,2728
11369,topic,Genetic factors in colorectal cancer,2734
11370,topic,Mobile Learning in Education,1710
11371,topic,Wind and Air Flow Studies,2305
11372,topic,Hydraulic and Pneumatic Systems,2210
11373,topic,Sleep and Work-Related Fatigue,3205
11374,topic,Cleft Lip and Palate Research,1311
11375,topic,Geotechnical Engineering and Soil Stabilization,2205
11376,topic,Geriatric Care and Nursing Homes,3600
11377,topic,Retinal and Macular Surgery,2741
11378,topic,Gastrointestinal Bleeding Diagnosis and Treatment,2715
11379,topic,Rheology and Fluid Dynamics Studies,1507
11380,topic,Child Welfare and Adoption,3311
11381,topic,Infectious Diseases and Tuberculosis,2746
11382,topic,Fluid Dynamics and Heat Transfer,2206
11383,topic,Advanced Antenna and Metasurface Technologies,2202
11384,topic,Critical Race Theory in Education,3312
11385,topic,Natural product bioactivities and synthesis,1312
11386,topic,Bee Products Chemical Analysis,1109
11387,topic,Ichthyology and Marine Biology,2309
11388,topic,"Grief, Bereavement, and Mental Health",3203
11389,topic,Maternal and fetal healthcare,2735
11390,topic,Seaweed-derived Bioactive Compounds,1104
11391,topic,Theatre and Performance Studies,1213
11392,topic,Energy Harvesting in Wireless Networks,2208
11393,topic,Biosensors and Analytical Detection,2204
11394,topic,Dynamics and Control of Mechanical Systems,2207
11395,topic,Radiopharmaceutical Chemistry and Applications,2741
11396,topic,Artificial Intelligence in Healthcare,3605
11397,topic,"Populism, Right-Wing Movements",3320
11398,topic,Hand Gesture Recognition Systems,1709
11399,topic,Muscle metabolism and nutrition,1307
11400,topic,Motivation and Self-Concept in Sports,3207
11401,topic,Minerals Flotation and Separation Techniques,2312
11402,topic,Vascular Malformations Diagnosis and Treatment,2728
11403,topic,Invertebrate Immune Response Mechanisms,2403
11404,topic,Irrigation Practices and Water Management,1111
11405,topic,Geophysics and Gravity Measurements,1910
11406,topic,Cerebrospinal fluid and hydrocephalus,2804
11407,topic,Innovative Microfluidic and Catalytic Techniques Innovation,2204
11408,topic,Advanced Optical Imaging Technologies,2214
11409,topic,Advanced Wireless Network Optimization,2208
11410,topic,Cultural Industries and Urban Development,3322
11411,topic,Tea Polyphenols and Effects,2734
11412,topic,Genetic and Kidney Cyst Diseases,1311
11413,topic,Risk and Portfolio Optimization,1803
11414,topic,Quantum optics and atomic interactions,3107
11415,topic,Noncommutative and Quantum Gravity Theories,3109
11416,topic,Numerical methods for differential equations,2612
11417,topic,Advancements in PLL and VCO Technologies,2208
11418,topic,Plant Micronutrient Interactions and Effects,1110
11419,topic,Supramolecular Self-Assembly in Materials,2502
11420,topic,Geographies of human-animal interactions,3305
11421,topic,Labor Movements and Unions,3321
11422,topic,Burn Injury Management and Outcomes,2713
11423,topic,Pesticide Residue Analysis and Safety,1106
11424,topic,Security and Verification in Computing,1702
11425,topic,Diverse Music Education Insights,1210
11426,topic,Genetically Modified Organisms Research,1110
11427,topic,Elbow and Forearm Trauma Treatment,2742
11428,topic,Advanced Mathematical Identities,2602
11429,topic,Semiconductor Lasers and Optical Devices,2208
11430,topic,Disaster Response and Management,3604
11431,topic,Action Observation and Synchronization,3207
11432,topic,Gender Politics and Representation,3318
11433,topic,Emotional Intelligence and Performance,3207
11434,topic,Electrochemical Analysis and Applications,1603
11435,topic,Polynomial and algebraic computation,1703
11436,topic,Entomopathogenic Microorganisms in Pest Control,1109
11437,topic,Digital Platforms and Economics,1408
11438,topic,Retinal Imaging and Analysis,2741
11439,topic,Video Analysis and Summarization,1707
11440,topic,Click Chemistry and Applications,1605
11441,topic,Organoboron and organosilicon chemistry,1605
11442,topic,Titanium Alloys Microstructure and Properties,2505
11443,topic,Advanced Statistical Process Monitoring,1804
11444,topic,Electromagnetic Compatibility and Noise Suppression,2208
11445,topic,Origins and Evolution of Life,3103
11446,topic,Mobile Health and mHealth Applications,3600
11447,topic,Blind Source Separation Techniques,1711
11448,topic,Face recognition and analysis,1707
11449,topic,Mechanical and Optical Resonators,3107
11450,topic,Model-Driven Software Engineering Techniques,1712
11451,topic,Advanced Machining and Optimization Techniques,2208
11452,topic,Oral Health Pathology and Treatment,3506
11453,topic,Diagnosis and Treatment of Venous Diseases,2746
11454,topic,Cultural Differences and Values,3207
11455,topic,Microbial Inactivation Methods,1305
11456,topic,Neuroscience of respiration and sleep,2807
11457,topic,Adipose Tissue and Metabolism,2737
11458,topic,Advanced Wireless Communication Technologies,2208
11459,topic,Arctic and Antarctic ice dynamics,1902
11460,topic,Analytical Methods in Pharmaceuticals,1602
11461,topic,Local Government Finance and Decentralization,3320
11462,topic,Museums and Cultural Heritage,1209
11463,topic,Classical Philosophy and Thought,1211
11464,topic,Homelessness and Social Issues,3600
11465,topic,Drug-Induced Hepatotoxicity and Protection,3004
11466,topic,Innovative Education and Learning Practices,3307
11467,topic,Trauma and Emergency Care Studies,2711
11468,topic,Genetic Mapping and Diversity in Plants and Animals,1311
11469,topic,Lymphatic System and Diseases,2730
11470,topic,Legume Nitrogen Fixing Symbiosis,1110
11471,topic,Block Copolymer Self-Assembly,2505
11472,topic,Analytical Chemistry and Sensors,1502
11473,topic,Appendicitis Diagnosis and Management,2711
11474,topic,Sport and Mega-Event Impacts,3312
11475,topic,French Urban and Social Studies,3312
11476,topic,Graph theory and applications,2608
11477,topic,"Epistemology, Ethics, and Metaphysics",1211
11478,topic,Caching and Content Delivery,1705
11479,topic,Smart Cities and Technologies,2214
11480,topic,Connexins and lens biology,1312
11481,topic,Sulfur Compounds in Biology,1303
11482,topic,RNA modifications and cancer,1312
11483,topic,Tropical and Extratropical Cyclones Research,1902
11484,topic,Adaptive optics and wavefront sensing,3107
11485,topic,Gastrointestinal Tumor Research and Treatment,2715
11486,topic,Micro and Nano Robotics,3104
11487,topic,Automotive and Human Injury Biomechanics,2740
11488,topic,Climate Change Communication and Perception,3312
11489,topic,Air Traffic Management and Optimization,2202
11490,topic,Hydrological Forecasting Using AI,2305
11491,topic,CAR-T cell therapy research,2730
11492,topic,Academic integrity and plagiarism,3311
11493,topic,Water Treatment and Disinfection,2307
11494,topic,Coleoptera Taxonomy and Distribution,1105
11495,topic,Animal Virus Infections Studies,1103
11496,topic,Credit Risk and Financial Regulations,2003
11497,topic,Interprofessional Education and Collaboration,3600
11498,topic,Security in Wireless Sensor Networks,1705
11499,topic,ICT Impact and Policies,2214
11500,topic,Evacuation and Crowd Dynamics,2212
11501,topic,TGF-β signaling in diseases,1312
11502,topic,Facility Location and Emergency Management,1407
11503,topic,Cytokine Signaling Pathways and Interactions,2730
11504,topic,Advanced Authentication Protocols Security,1705
11505,topic,Reproductive biology and impacts on aquatic species,1314
11506,topic,Children's Rights and Participation,3312
11507,topic,Religion and Society Interactions,3312
11508,topic,Corporate Taxation and Avoidance,1402
11509,topic,Hip and Femur Fractures,2746
11510,topic,Reproductive System and Pregnancy,2403
11511,topic,Dyeing and Modifying Textile Fibers,2215
11512,topic,Anomaly Detection Techniques and Applications,1702
11513,topic,stochastic dynamics and bifurcation,3109
11514,topic,Disability Education and Employment,3311
11515,topic,Bacillus and Francisella bacterial research,1312
11516,topic,Visual and Cognitive Learning Processes,3205
11517,topic,Advanced optical system design,2204
11518,topic,Cervical and Thoracic Myelopathy,2746
11519,topic,Digital Mental Health Interventions,3202
11520,topic,Advanced Thermodynamics and Statistical Mechanics,3109
11521,topic,Salivary Gland Disorders and Functions,2737
11522,topic,VLSI and FPGA Design Techniques,2208
11523,topic,Nanomaterials and Printing Technologies,2208
11524,topic,Advanced Aircraft Design and Technologies,2306
11525,topic,Piezoelectric Actuators and Control,2207
11526,topic,Innovative Teaching Methods,3304
11527,topic,3D IC and TSV technologies,2208
11528,topic,Lichen and fungal ecology,1105
11529,topic,Refrigeration and Air Conditioning Technologies,2210
11530,topic,Business and Management Studies,1802
11531,topic,Healthcare Systems and Reforms,2003
11532,topic,Chemokine receptors and signaling,2730
11533,topic,Melanoma and MAPK Pathways,1312
11534,topic,Erythropoietin and Anemia Treatment,2720
11535,topic,Chemotherapy-induced cardiotoxicity and mitigation,2705
11536,topic,Consumer Retail Behavior Studies,1406
11537,topic,Ethics in medical practice,3600
11538,topic,Ophthalmology and Eye Disorders,2734
11539,topic,Survey Methodology and Nonresponse,3312
11540,topic,"Gender, Feminism, and Media",3318
11541,topic,Neuroendocrine regulation and behavior,3207
11542,topic,Behavioral Health and Interventions,3202
11543,topic,Employee Performance and Motivation,1407
11544,topic,"Gender, Labor, and Family Dynamics",3318
11545,topic,Advanced Banach Space Theory,2610
11546,topic,Plant Physiology and Cultivation Studies,1110
11547,topic,Sesquiterpenes and Asteraceae Studies,1306
11548,topic,Sexual Assault and Victimization Studies,3318
11549,topic,Synthetic Organic Chemistry Methods,1605
11550,topic,Text and Document Classification Technologies,1702
11551,topic,Infective Endocarditis Diagnosis and Management,2713
11552,topic,"Global trade, sustainability, and social impact",1408
11553,topic,Acne and Rosacea Treatments and Effects,2708
11554,topic,Vascular Procedures and Complications,2740
11555,topic,Methodologies in Health Research and Practice,3605
11556,topic,"Poverty, Education, and Child Welfare",3311
11557,topic,Lubricants and Their Additives,2210
11558,topic,Composite Material Mechanics,2211
11559,topic,Retinoids in leukemia and cellular processes,1312
11560,topic,Animal Disease Management and Epidemiology,1102
11561,topic,Protein Hydrolysis and Bioactive Peptides,1312
11562,topic,Facial Trauma and Fracture Management,2746
11563,topic,Indian and Buddhist Studies,1212
11564,topic,Mathematical Inequalities and Applications,2604
11565,topic,Thermoelastic and Magnetoelastic Phenomena,2211
11566,topic,Laser Applications in Dentistry and Medicine,2741
11567,topic,semigroups and automata theory,1703
11568,topic,Railway Systems and Energy Efficiency,2209
11569,topic,Optical Coherence Tomography Applications,2204
11570,topic,Periodontal Regeneration and Treatments,2748
11571,topic,Sarcoidosis and Beryllium Toxicity Research,2737
11572,topic,Information Technology Governance and Strategy,1404
11573,topic,Risk Perception and Management,3312
11574,topic,Artificial Intelligence in Games,1702
11575,topic,Nonlinear Photonic Systems,3109
11576,topic,IgG4-Related and Inflammatory Diseases,2745
11577,topic,Cognitive Abilities and Testing,3205
11578,topic,Plant Pathogenic Bacteria Studies,1110
11579,topic,Cardiovascular and Diving-Related Complications,2740
11580,topic,Veterinary Medicine and Surgery,3404
11581,topic,Viral Infections and Outbreaks Research,2725
11582,topic,Nanopore and Nanochannel Transport Studies,2204
11583,topic,Advanced Measurement and Metrology Techniques,2210
11584,topic,Biochemical Analysis and Sensing Techniques,2916
11585,topic,Exercise and Physiological Responses,2742
11586,topic,Congenital Diaphragmatic Hernia Studies,2746
11587,topic,Second Language Acquisition and Learning,3204
11588,topic,Atmospheric and Environmental Gas Dynamics,2306
11589,topic,Gynecological conditions and treatments,2729
11590,topic,Primary Care and Health Outcomes,3600
11591,topic,NF-κB Signaling Pathways,1306
11592,topic,Phenomenology and Existential Philosophy,3205
11593,topic,Carbon dioxide utilization in catalysis,1508
11594,topic,Tree-ring climate responses,1902
11595,topic,Textile materials and evaluations,2507
11596,topic,Constraint Satisfaction and Optimization,1705
11597,topic,"Neutrophil, Myeloperoxidase and Oxidative Mechanisms",2403
11598,topic,Internet Traffic Analysis and Secure E-voting,1702
11599,topic,Aviation Industry Analysis and Trends,2000
11600,topic,Brain Metastases and Treatment,2740
11601,topic,Neuroscience and Neural Engineering,2804
11602,topic,Magnetic Bearings and Levitation Dynamics,2207
11603,topic,Dust and Plasma Wave Phenomena,3107
11604,topic,Ship Hydrodynamics and Maneuverability,2212
11605,topic,Visual Attention and Saliency Detection,1707
11606,topic,Infrastructure Maintenance and Monitoring,2205
11607,topic,Microwave and Dielectric Measurement Techniques,2208
11608,topic,Dielectric materials and actuators,2204
11609,topic,Geophysical Methods and Applications,2212
11610,topic,Food Security and Health in Diverse Populations,3600
11611,topic,Cyclopropane Reaction Mechanisms,1605
11612,topic,Stochastic Gradient Optimization Techniques,1702
11613,topic,Phytochemistry and Biological Activities,1110
11614,topic,Cloud Data Security Solutions,1710
11615,topic,Control and Dynamics of Mobile Robots,2207
11616,topic,Autoimmune and Inflammatory Disorders Research,2720
11617,topic,Enzyme Production and Characterization,1305
11618,topic,Cholesterol and Lipid Metabolism,2746
11619,topic,Combustion and Detonation Processes,2202
11620,topic,Medication Adherence and Compliance,2714
11621,topic,Fiscal Policies and Political Economy,2002
11622,topic,Maritime Navigation and Safety,2212
11623,topic,Hyperglycemia and glycemic control in critically ill and hospitalized patients,2712
11624,topic,Constructed Wetlands for Wastewater Treatment,2311
11625,topic,Abdominal vascular conditions and treatments,2746
11626,topic,Metalloenzymes and iron-sulfur proteins,2105
11627,topic,Autoimmune Neurological Disorders and Treatments,2728
11628,topic,Myeloproliferative Neoplasms: Diagnosis and Treatment,2716
11629,topic,"Birth, Development, and Health",2735
11630,topic,Petroleum Processing and Analysis,1602
11631,topic,"Retirement, Disability, and Employment",3317
11632,topic,Family and Disability Support Research,3203
11633,topic,Prenatal Substance Exposure Effects,2735
11634,topic,Water Quality and Pollution Assessment,2312
11635,topic,Poisoning and overdose treatments,2711
11636,topic,Artificial Intelligence in Healthcare and Education,2718
11637,topic,Advanced Semiconductor Detectors and Materials,2208
11638,topic,Cardiac tumors and thrombi,2705
11639,topic,Mental Health and Patient Involvement,3600
11640,topic,Linguistic Variation and Morphology,3310
